Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;588;mg/L;25,0;25,0;25,0;2012-08-07;08:10:00;2012-08-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2012;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;51530;lb/day;;;;2024-01-31;00:00:00;2024-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2024;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;592;mg/L;25,0;25,0;25,0;2012-08-07;08:30:00;2012-08-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2012;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;58308;lb/day;;;;2025-01-31;00:00:00;2025-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;43336;lb/day;;;;2026-01-31;00:00:00;2026-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2026;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;646;mg/L;25,0;;25,0;2012-08-31;00:00:00;2012-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;634;mg/L;25,0;25,0;25,0;2012-09-05;00:00:00;2012-09-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;69020;lb/day;;;;2016-02-01;00:00:00;2016-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;634;mg/L;25,0;;25,0;2012-09-30;00:00:00;2012-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;70385;lb/day;;;;2017-02-01;00:00:00;2017-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;676;mg/L;25,0;25,0;25,0;2012-10-01;00:00:00;2012-10-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;49634;lb/day;;;;2018-02-01;00:00:00;2018-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;676;mg/L;25,0;;25,0;2012-10-31;00:00:00;2012-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;61601;lb/day;;;;2024-02-01;00:00:00;2024-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;618;mg/L;25,0;25,0;25,0;2012-11-02;00:00:00;2012-11-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;82910;lb/day;;;;2019-02-02;00:00:00;2019-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2019;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;662;mg/L;25,0;25,0;25,0;2012-11-06;10:00:00;2012-11-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;54187;lb/day;;;;2022-02-02;00:00:00;2022-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;688;mg/L;25,0;25,0;25,0;2012-11-06;10:00:00;2012-11-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;41415;lb/day;;;;2026-02-02;00:00:00;2026-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2026;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;618;mg/L;25,0;;25,0;2012-11-30;00:00:00;2012-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;63341;lb/day;;;;2014-02-04;00:00:00;2014-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;628;mg/L;25,0;25,0;25,0;2012-12-02;00:00:00;2012-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;57730;lb/day;;;;2023-02-04;00:00:00;2023-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;628;mg/L;25,0;;25,0;2012-12-31;00:00:00;2012-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;64586;lb/day;;;;2025-02-04;00:00:00;2025-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;614;mg/L;25,0;25,0;25,0;2013-01-02;00:00:00;2013-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;71680;lb/day;;;;2013-02-05;00:00:00;2013-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;614;mg/L;25,0;;25,0;2013-01-31;00:00:00;2013-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;79546;lb/day;;;;2012-02-06;00:00:00;2012-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;680;mg/L;25,0;25,0;25,0;2013-02-05;00:00:00;2013-02-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;74919;lb/day;;;;2015-02-06;00:00:00;2015-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2015;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;698;mg/L;25,0;25,0;25,0;2013-02-05;09:00:00;2013-02-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;67316;lb/day;;;;2021-02-06;00:00:00;2021-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2021;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;670;mg/L;25,0;25,0;25,0;2013-02-05;09:15:00;2013-02-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;59512;lb/day;;;;2020-02-07;00:00:00;2020-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;71680;lb/day;;;;2013-02-28;00:00:00;2013-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;680;mg/L;25,0;;25,0;2013-02-28;00:00:00;2013-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;63341;lb/day;;;;2014-02-28;00:00:00;2014-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;580;mg/L;25,0;25,0;25,0;2013-03-03;00:00:00;2013-03-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;580;mg/L;25,0;;25,0;2013-03-31;00:00:00;2013-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;74919;lb/day;;;;2015-02-28;00:00:00;2015-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;616;mg/L;25,0;25,0;25,0;2013-04-02;00:00:00;2013-04-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;70385;lb/day;;;;2017-02-28;00:00:00;2017-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;616;mg/L;25,0;;25,0;2013-04-30;00:00:00;2013-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;49634;lb/day;;;;2018-02-28;00:00:00;2018-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;692;mg/L;25,0;25,0;25,0;2013-05-01;00:00:00;2013-05-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;82910;lb/day;;;;2019-02-28;00:00:00;2019-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;67316;lb/day;;;;2021-02-28;00:00:00;2021-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2021;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;644;mg/L;25,0;25,0;25,0;2013-05-14;09:00:00;2013-05-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2013;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;54187;lb/day;;;;2022-02-28;00:00:00;2022-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;646;mg/L;25,0;25,0;25,0;2013-05-14;09:20:00;2013-05-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2013;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;692;mg/L;25,0;;25,0;2013-05-31;00:00:00;2013-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;57730;lb/day;;;;2023-02-28;00:00:00;2023-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;64586;lb/day;;;;2025-02-28;00:00:00;2025-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;722;mg/L;25,0;25,0;25,0;2013-06-01;00:00:00;2013-06-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;41415;lb/day;;;;2026-02-28;00:00:00;2026-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2026;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;722;mg/L;25,0;;25,0;2013-06-30;00:00:00;2013-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;720;mg/L;25,0;25,0;25,0;2013-07-01;00:00:00;2013-07-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;79546;lb/day;;;;2012-02-29;00:00:00;2012-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;720;mg/L;25,0;;25,0;2013-07-31;00:00:00;2013-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;69020;lb/day;;;;2016-02-29;00:00:00;2016-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;59512;lb/day;;;;2020-02-29;00:00:00;2020-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;706;mg/L;25,0;25,0;25,0;2013-08-05;00:00:00;2013-08-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;61601;lb/day;;;;2024-02-29;00:00:00;2024-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;676;mg/L;25,0;25,0;25,0;2013-08-13;09:00:00;2013-08-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2013;34,134833;-118,274533;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;684;mg/L;25,0;25,0;25,0;2013-08-13;09:20:00;2013-08-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2013;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;72804;lb/day;;;;2014-03-01;00:00:00;2014-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;706;mg/L;25,0;;25,0;2013-08-31;00:00:00;2013-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;81164;lb/day;;;;2015-03-01;00:00:00;2015-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;716;mg/L;25,0;25,0;25,0;2013-09-05;00:00:00;2013-09-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;64473;lb/day;;;;2017-03-01;00:00:00;2017-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;716;mg/L;25,0;;25,0;2013-09-30;00:00:00;2013-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;41472;lb/day;;;;2021-03-01;00:00:00;2021-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;702;mg/L;25,0;25,0;25,0;2013-10-04;00:00:00;2013-10-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;46659;lb/day;;;;2022-03-01;00:00:00;2022-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;702;mg/L;25,0;;25,0;2013-10-31;00:00:00;2013-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;41930;lb/day;;;;2026-03-01;00:00:00;2026-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2026;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;718;mg/L;25,0;25,0;25,0;2013-11-01;00:00:00;2013-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;74173;lb/day;;;;2012-03-02;00:00:00;2012-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2012;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;636;mg/L;25,0;25,0;25,0;2013-11-05;09:10:00;2013-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;55182;lb/day;;;;2023-03-02;00:00:00;2023-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2023;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;650;mg/L;25,0;25,0;25,0;2013-11-05;09:25:00;2013-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;60654;lb/day;;;;2013-03-03;00:00:00;2013-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;718;mg/L;25,0;;25,0;2013-11-30;00:00:00;2013-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;59798;lb/day;;;;2016-03-03;00:00:00;2016-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;688;mg/L;25,0;25,0;25,0;2013-12-05;00:00:00;2013-12-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,1372;-118,27422;Los Angeles River
