Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-06;00:00:00;2011-02-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-06;00:00:00;2011-02-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-07;00:00:00;2011-02-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-07;00:00:00;2011-02-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;0,68;mg/L;0,05;0,1;0,1;2011-02-08;00:00:00;2011-02-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-08;00:00:00;2011-02-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
R-4;Chloride;Inorganic Anions by Ion Chromatography;;=;128,0;mg/L;0,1;1,0;2,0;2011-02-15;08:30:00;2011-02-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Nitrogen, Total (as N);Data Unavailable;;=;6,8;mg/L;;;;2011-02-08;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Chloride;;Daily Discharge;=;19019,0;lb/day;;;;2011-02-08;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-08;00:00:00;2011-02-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-09;00:00:00;2011-02-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-09;00:00:00;2011-02-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-10;00:00:00;2011-02-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-10;00:00:00;2011-02-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-11;00:00:00;2011-02-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-11;00:00:00;2011-02-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-12;00:00:00;2011-02-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-02-12;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-02-12;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-12;00:00:00;2011-02-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-13;00:00:00;2011-02-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-13;00:00:00;2011-02-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-14;00:00:00;2011-02-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-14;00:00:00;2011-02-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-15;00:00:00;2011-02-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-15;00:00:00;2011-02-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-16;00:00:00;2011-02-17;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-16;00:00:00;2011-02-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-17;00:00:00;2011-02-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-17;00:00:00;2011-02-17;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-18;00:00:00;2011-02-19;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-18;00:00:00;2011-02-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-19;00:00:00;2011-02-20;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-02-19;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-19;00:00:00;2011-02-19;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-02-19;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-20;00:00:00;2011-02-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-20;00:00:00;2011-02-20;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-21;00:00:00;2011-02-22;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-21;00:00:00;2011-02-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-22;00:00:00;2011-02-23;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-22;00:00:00;2011-02-22;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-23;00:00:00;2011-02-24;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-23;00:00:00;2011-02-23;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-24;00:00:00;2011-02-25;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-24;00:00:00;2011-02-24;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-25;00:00:00;2011-02-26;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-25;00:00:00;2011-02-25;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-26;00:00:00;2011-02-27;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-26;00:00:00;2011-02-26;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-02-26;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-02-26;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-27;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-27;00:00:00;2011-02-27;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-02-28;00:00:00;2011-03-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);;Monthly Average (Mean);=;0,68;mg/L;0,05;;0,1;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);=;0,0;lb/day;;;;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;19019,0;lb/day;;;;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;156,0;mg/L;0,1;;3,0;2011-02-28;00:00:00;2011-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-01;00:00:00;2011-03-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-01;00:00:00;2011-03-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-02;00:00:00;2011-03-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-02;00:00:00;2011-03-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Nitrogen, Total (as N);Data Unavailable;;=;8,4;mg/L;;;;2011-03-03;00:00:00;2011-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
R-7;Chloride;Inorganic Anions by Ion Chromatography;;=;120,0;mg/L;0,1;1,0;2,0;2011-02-15;08:40:00;2011-02-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-03;00:00:00;2011-03-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;0,81;mg/L;0,05;0,1;0,1;2011-03-03;00:00:00;2011-03-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-03;00:00:00;2011-03-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Chloride;;Daily Discharge;=;18663,0;lb/day;;;;2011-03-03;00:00:00;2011-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-04;00:00:00;2011-03-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-04;00:00:00;2011-03-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-05;00:00:00;2011-03-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-03-05;00:00:00;2011-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-05;00:00:00;2011-03-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-03-05;00:00:00;2011-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-06;00:00:00;2011-03-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-06;00:00:00;2011-03-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-07;00:00:00;2011-03-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-07;00:00:00;2011-03-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-08;00:00:00;2011-03-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-08;00:00:00;2011-03-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-09;00:00:00;2011-03-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-09;00:00:00;2011-03-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-10;00:00:00;2011-03-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-10;00:00:00;2011-03-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-11;00:00:00;2011-03-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-11;00:00:00;2011-03-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-03-12;00:00:00;2011-03-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-03-12;00:00:00;2011-03-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2011;;;Los Angeles River
